Rank,country,Capital,Continent,Area__km_,latitude,longitude,year,population
170,Suriname,Paramaribo,South America,163820,5.8241764499999995,-55.16628130970069,_2015,575475
133,Uruguay,Montevideo,South America,181034,-34.9058916,-56.1913095,_2015,3402818
51,Venezuela,Caracas,South America,916445,10.5060934,-66.9146008,_2015,30529716
36,Afghanistan,Kabul,Asia,652230,34.5260109,69.1776838,_2020,38972230
140,Armenia,Yerevan,Asia,29743,40.1777112,44.5126233,_2020,2805608
91,Azerbaijan,Baku,Asia,86600,40.3755885,49.8328009,_2020,10284951
154,Bahrain,Manama,Asia,765,26.2235041,50.5822436,_2020,1477469
8,Bangladesh,Dhaka,Asia,147570,23.7644025,90.389015,_2020,167420951
165,Bhutan,Thimphu,Asia,38394,27.4781469,89.62627973726109,_2020,772506
175,Brunei,Bandar Seri Begawan,Asia,5765,4.8895453,114.9417574,_2020,441725
73,Cambodia,Phnom Penh,Asia,181035,11.568271,104.9224426,_2020,16396860
1,China,Beijing,Asia,9706961,39.9057136,116.3912972,_2020,1424929781
131,Georgia,Tbilisi,Asia,69700,41.6934591,44.8014495,_2020,3765912
104,Hong Kong,Hong Kong,Asia,1104,22.350627,114.1849161,_2020,7500958
2,India,New Delhi,Asia,3287590,28.6138954,77.2090057,_2020,1396387127
4,Indonesia,Jakarta,Asia,1904569,-6.175247,106.8270488,_2020,271857970
17,Iran,Tehran,Asia,1648195,35.6892523,51.3896004,_2020,87290193
35,Iraq,Baghdad,Asia,438317,33.3061701,44.3872213,_2020,42556984
98,Israel,Jerusalem,Asia,20770,31.78847185,35.21879441094499,_2020,8757489
11,Japan,Tokyo,Asia,377930,35.6821936,139.762221,_2020,125244761
83,Jordan,Amman,Asia,89342,31.9515694,35.9239625,_2020,10928721
66,Kazakhstan,Nursultan,Asia,2724900,51.1282205,71.4306682,_2020,18979243
129,Kuwait,Kuwait City,Asia,17818,29.3796532,47.9734174,_2020,4360444
110,Kyrgyzstan,Bishkek,Asia,199951,42.8777895,74.6066926,_2020,6424874
103,Laos,Vientiane,Asia,236800,17.9640988,102.6133707,_2020,7319399
119,Lebanon,Beirut,Asia,10452,33.8959203,35.47843,_2020,5662923
45,Malaysia,Kuala Lumpur,Asia,330803,3.1516964,101.6942371,_2020,33199993
174,Maldives,Malé,Asia,300,46.0726871,9.1668764,_2020,514438
134,Mongolia,Ulaanbaatar,Asia,1564110,47.94093275,106.91795035225584,_2020,3294335
26,Myanmar,Nay Pyi Taw,Asia,676578,19.7540045,96.1344976,_2020,53423198
49,Nepal,Kathmandu,Asia,147181,27.708317,85.3205817,_2020,29348627
56,North Korea,Pyongyang,Asia,120538,39.0167979,125.7473609,_2020,25867467
127,Oman,Muscat,Asia,309500,23.5882019,58.3829448,_2020,4543399
5,Pakistan,Islamabad,Asia,881912,33.6938118,73.0651511,_2020,227196741
13,Philippines,Manila,Asia,342353,14.5906346,120.9799964,_2020,112190977
143,Qatar,Doha,Asia,11586,25.2856329,51.5264162,_2020,2760385
41,Saudi Arabia,Riyadh,Asia,2149690,24.638916,46.7160104,_2020,35997107
113,Singapore,Singapore,Asia,710,1.357107,103.8194992,_2020,5909869
29,South Korea,Seoul,Asia,100210,37.5666791,126.9782914,_2020,51844690
61,Sri Lanka,Colombo,Asia,65610,6.9388614,79.8542005,_2020,21715079
60,Syria,Damascus,Asia,185180,33.5130695,36.3095814,_2020,20772595
57,Taiwan,Taipei,Asia,36193,25.0375198,121.5636796,_2020,23821464
95,Tajikistan,Dushanbe,Asia,143100,38.5762709,68.7863573,_2020,9543207
20,Thailand,Bangkok,Asia,513120,13.8245796,100.6224463,_2020,71475664
155,Timor-Leste,Dili,Asia,14874,-8.5536809,125.5784093,_2020,1299995
18,Turkey,Ankara,Asia,783562,39.9207759,32.8540497,_2020,84135428
111,Turkmenistan,Ashgabat,Asia,488100,37.9404648,58.3823487,_2020,6250438
97,United Arab Emirates,Abu Dhabi,Asia,83600,24.4538352,54.3774014,_2020,9287289
43,Uzbekistan,Tashkent,Asia,447400,41.3123363,69.2787079,_2020,33526656
16,Vietnam,Hanoi,Asia,331212,21.0283334,105.854041,_2020,96648685
46,Yemen,Sanaa,Asia,527968,15.3538569,44.2058841,_2020,32284046
34,Algeria,Algiers,Africa,2381741,36.7753606,3.0601882,_2020,43451666
42,Angola,Luanda,Africa,1246700,-8.8272699,13.2439512,_2020,33428485
77,Benin,Porto-Novo,Africa,112622,6.4990718,2.6253361,_2020,12643123
144,Botswana,Gaborone,Africa,582000,-24.6581357,25.9088474,_2020,2546402
58,Burkina Faso,Ouagadougou,Africa,272967,12.3681873,-1.5270944,_2020,21522626
78,Burundi,Bujumbura,Africa,27834,-3.3638125,29.3675028,_2020,12220227
53,Cameroon,Yaounde,Africa,475442,3.8689867,11.5213344,_2020,26491087
171,Cape Verde,Praia,Africa,4033,14.9162811,-23.5095095,_2020,582640
117,Central African Republic,Bangui,Africa,622984,4.3635118,18.5835913,_2020,5343020
69,Chad,N'Djamena,Africa,1284000,12.1191543,15.0502758,_2020,16644701
163,Comoros,Moroni,Africa,1862,-11.6931255,43.2543044,_2020,806166
160,Djibouti,Djibouti,Africa,23200,11.8145966,42.8453061,_2020,1090156
14,Egypt,Cairo,Africa,1002450,30.0443879,31.2357257,_2020,107465134
152,Equatorial Guinea,Malabo,Africa,28051,3.741877,8.7740663,_2020,1596049
132,Eritrea,Asmara,Africa,117600,15.3389667,38.9326763,_2020,3555868
159,Eswatini,Mbabane,Africa,17364,-26.325745,31.144663,_2020,1180655
12,Ethiopia,Addis Ababa,Africa,1104300,9.0358287,38.7524127,_2020,117190911
146,Gabon,Libreville,Africa,267668,0.4086518,9.4418849,_2020,2292573
142,Gambia,Banjul,Africa,10689,13.45535,-16.575646,_2020,2573995
47,Ghana,Accra,Africa,238533,5.5571096,-0.2012376,_2020,32180401
75,Guinea,Conakry,Africa,245857,9.5170602,-13.6998434,_2020,13205153
149,Guinea-Bissau,Bissau,Africa,36125,11.861324,-15.583055,_2020,2015828
27,Kenya,Nairobi,Africa,580367,-1.2832533,36.8172449,_2020,51985780
147,Lesotho,Maseru,Africa,30355,-29.310054,27.478222,_2020,2254100
121,Liberia,Monrovia,Africa,111369,6.328034,-10.797788,_2020,5087584
107,Libya,Tripoli,Africa,1759540,32.896672,13.1777923,_2020,6653942
50,Madagascar,Antananarivo,Africa,587041,-18.9100122,47.5255809,_2020,28225177
62,Malawi,Lilongwe,Africa,118484,-13.9875107,33.768144,_2020,19377061
59,Mali,Bamako,Africa,1240192,12.61326555,-7.984739136241295,_2020,21224040
126,Mauritania,Nouakchott,Africa,1030700,18.061891799999998,-15.931148157832908,_2020,4498604
157,Mauritius,Port Louis,Africa,2040,-20.1624522,57.5028044,_2020,1297828
182,Mayotte,Mamoudzou,Africa,374,-12.7804136,45.2279761,_2020,305587
40,Morocco,Rabat,Africa,446550,34.02236,-6.8340222,_2020,36688772
48,Mozambique,Maputo,Africa,801590,-25.966213,32.56745,_2020,31178239
145,Namibia,Windhoek,Africa,825615,-22.5776104,17.0772739,_2020,2489098
54,Niger,Niamey,Africa,1267000,13.524834,2.109823,_2020,24333639
6,Nigeria,Abuja,Africa,923768,9.0643305,7.4892974,_2020,208327405
76,Rwanda,Kigali,Africa,26338,-1.950851,30.061507,_2020,13146362
72,Senegal,Dakar,Africa,196722,14.693425,-17.447938,_2020,16436119
196,Seychelles,Victoria,Africa,452,-36.5986096,144.6780052,_2020,105530
102,Sierra Leone,Freetown,Africa,71740,8.479004,-13.26795,_2020,8233969
70,Somalia,Mogadishu,Africa,637657,2.0349312,45.3419183,_2020,16537016
24,South Africa,Pretoria,Africa,1221037,-25.7459277,28.1879101,_2020,58801927
86,South Sudan,Juba,Africa,619745,4.8459246,31.5959173,_2020,10606227
32,Sudan,Khartoum,Africa,1886068,15.5635972,32.5349123,_2020,44440486
22,Tanzania,Dodoma,Africa,945087,-6.1791181,35.7468174,_2020,61704518
100,Togo,Lomé,Africa,56785,6.130419,1.215829,_2020,8442580
79,Tunisia,Tunis,Africa,163610,36.8002068,10.1857757,_2020,12161723
31,Uganda,Kampala,Africa,241550,0.3177137,32.5813539,_2020,44404611
172,Western Sahara,El Aaiún,Africa,266000,27.154512,-13.1953921,_2020,556048
63,Zambia,Lusaka,Africa,752612,-15.357609,29.1653092,_2020,18927715
74,Zimbabwe,Harare,Africa,390757,-17.8567035,31.0601584,_2020,15669666
138,Albania,Tirana,Europe,28748,41.3281482,19.8184435,_2020,2866849
203,Andorra,Andorra la Vella,Europe,468,42.49791845,1.5032263738029337,_2020,77700
99,Austria,Vienna,Europe,83871,48.2083537,16.3725042,_2020,8907777
96,Belarus,Minsk,Europe,207600,53.9024716,27.5618225,_2020,9633740
81,Belgium,Brussels,Europe,30528,50.8550018,4.3512333761166175,_2020,11561717
137,Bosnia and Herzegovina,Sarajevo,Europe,51209,43.8519774,18.3866868,_2020,3318407
108,Bulgaria,Sofia,Europe,110879,-15.2538402,48.2562163,_2020,6979175
130,Croatia,Zagreb,Europe,56594,45.84264135,15.962231476593626,_2020,4096868
158,Cyprus,Nicosia,Europe,9251,35.1746503,33.3638783,_2020,1237537
115,Denmark,Copenhagen,Europe,43094,55.6867243,12.5700724,_2020,5825641
156,Estonia,Tallinn,Europe,45227,59.4372155,24.7453688,_2020,1329444
209,Faroe Islands,Tórshavn,Europe,1393,62.012,-6.768,_2020,52415
118,Finland,Helsinki,Europe,338424,60.1674881,24.9427473,_2020,5529468
23,France,Paris,Europe,551695,48.8534951,2.3483915,_2020,64480053
19,Germany,Berlin,Europe,357114,52.5170365,13.3888599,_2020,83328988
219,Gibraltar,Gibraltar,Europe,6,36.1285933,-5.3474761,_2020,32709
90,Greece,Athens,Europe,131990,33.9597677,-83.376398,_2020,10512232
94,Hungary,Budapest,Europe,93028,47.4978789,19.0402383,_2020,9750573
179,Iceland,Reykjavík,Europe,103000,64.145981,-21.9422367,_2020,366669
125,Ireland,Dublin,Europe,70273,53.3493795,-6.2605593,_2020,4946119
202,Isle of Man,Douglas,Europe,572,39.7628415,-88.2170516,_2020,84046
25,Italy,Rome,Europe,301336,41.8933203,12.4829321,_2020,59500579
151,Latvia,Riga,Europe,64559,56.9493977,24.1051846,_2020,1897052
216,Liechtenstein,Vaduz,Europe,160,47.1392862,9.5227962,_2020,38756
141,Lithuania,Vilnius,Europe,65300,54.6870458,25.2829111,_2020,2820267
168,Luxembourg,Luxembourg,Europe,2586,49.6112768,6.129799,_2020,630399
173,Malta,Valletta,Europe,316,35.8989818,14.5136759,_2020,515357
135,Moldova,Chisinau,Europe,33846,47.0245117,28.8322923,_2020,3084847
217,Monaco,Monaco,Europe,2,43.7323492,7.4276832,_2020,36922
169,Montenegro,Podgorica,Europe,13812,42.4415238,19.2621081,_2020,629048
71,Netherlands,Amsterdam,Europe,41850,52.3730796,4.8924534,_2020,17434557
150,North Macedonia,Skopje,Europe,25713,41.9961816,21.4319213,_2020,2111072
120,Norway,Oslo,Europe,323802,59.9133301,10.7389701,_2020,5379839
37,Poland,Warsaw,Europe,312679,52.2337172,21.071432235636493,_2020,38428366
92,Portugal,Lisbon,Europe,92090,38.7077507,-9.1365919,_2020,10298192
64,Romania,Bucharest,Europe,238391,44.4361414,26.1027202,_2020,19442038
9,Russia,Moscow,Europe,17098242,55.625578,37.6063916,_2020,145617329
218,San Marino,San Marino,Europe,61,43.9458623,12.458306,_2020,34007
105,Serbia,Belgrade,Europe,88361,44.8178131,20.4568974,_2020,7358005
116,Slovakia,Bratislava,Europe,49037,48.15926025,17.139658691421687,_2020,5456681
148,Slovenia,Ljubljana,Europe,20273,46.0500268,14.5069289,_2020,2117641
30,Spain,Madrid,Europe,505992,40.4167047,-3.7035825,_2020,47363807
87,Sweden,Stockholm,Europe,450295,59.3251172,18.0710935,_2020,10368969
101,Switzerland,Bern,Europe,41284,46.9484742,7.4521749,_2020,8638613
38,Ukraine,Kiev,Europe,603500,50.4500336,30.5241361,_2020,43909666
21,United Kingdom,London,Europe,242900,51.4893335,-0.14405508452768728,_2020,67059474
213,American Samoa,Pago Pago,Oceania,199,-14.2754786,-170.7048298,_2020,46189
55,Australia,Canberra,Oceania,7692024,-35.2975906,149.1012676,_2020,25670051
223,Cook Islands,Avarua,Oceania,236,-21.2074736,-159.7708145,_2020,17029
162,Fiji,Suva,Oceania,18272,-18.1415884,178.4421662,_2020,920422
183,French Polynesia,Papeete,Oceania,4167,-17.5373835,-149.5659964,_2020,301920
191,Guam,Hagåtña,Oceania,549,13.4748148,144.7516191,_2020,169231
192,Kiribati,Tarawa,Oceania,811,1.4845541999999998,172.96896482000938,_2020,126463
215,Marshall Islands,Majuro,Oceania,181,7.0909924,171.3816354,_2020,43413
194,Micronesia,Palikir,Oceania,702,6.920744,158.1627143,_2020,112106
225,Nauru,Yaren,Oceania,21,-0.5469030500000001,166.92235277906863,_2020,12315
185,New Caledonia,Nouméa,Oceania,18575,-22.2745264,166.442419,_2020,286403
123,New Zealand,Wellington,Oceania,270467,-41.2887953,174.7772114,_2020,5061133
232,Niue,Alofi,Oceania,260,-19.0534159,-169.919199,_2020,1942
210,Northern Mariana Islands,Saipan,Oceania,464,15.1909825,145.746743003024,_2020,49587
222,Palau,Ngerulmud,Oceania,459,7.5006446,134.6242864,_2020,17972
93,Papua New Guinea,Port Moresby,Oceania,462840,-9.4743301,147.1599504,_2020,9749640
188,Samoa,Apia,Oceania,2842,-13.8344639,-171.7649144,_2020,214929
166,Solomon Islands,Honiara,Oceania,28896,-9.437797549999999,159.9624174786047,_2020,691191
233,Tokelau,Nukunonu,Oceania,12,-9.2004722,-171.8479453,_2020,1827
197,Tonga,Nuku‘alofa,Oceania,747,-21.1343401,-175.201808,_2020,105254
227,Tuvalu,Funafuti,Oceania,26,-8.5199633,179.1982548,_2020,11069
181,Vanuatu,Port-Vila,Oceania,12189,-17.7414972,168.3150163,_2020,311685
224,Anguilla,The Valley,North America,91,51.486391499999996,0.03615848943681707,_2020,15585
201,Antigua and Barbuda,Saint John’s,North America,442,17.1184569,-61.8448509,_2020,92664
198,Aruba,Oranjestad,North America,180,12.5268736,-70.0356845,_2020,106585
176,Bahamas,Nassau,North America,13943,25.0782266,-77.3383438,_2020,406471
186,Barbados,Bridgetown,North America,430,13.0977832,-59.6184184,_2020,280693
177,Belize,Belmopan,North America,22966,17.250199,-88.770018,_2020,394921
206,Bermuda,Hamilton,North America,54,43.2560802,-79.8728583,_2020,64031
221,British Virgin Islands,Road Town,North America,151,18.425766,-64.6230914,_2020,30910
39,Canada,Ottawa,North America,9984670,45.4208777,-75.6901106,_2020,37888705
205,Cayman Islands,George Town,North America,264,5.4141619,100.3287352,_2020,67311
124,Costa Rica,San José,North America,51100,9.9325427,-84.0795782,_2020,5123105
85,Cuba,Havana,North America,109884,23.135305,-82.3589631,_2020,11300698
204,Dominica,Roseau,North America,751,48.7710371,-95.7697882,_2020,71995
84,Dominican Republic,Santo Domingo,North America,48671,18.4801972,-69.942111,_2020,10999664
112,El Salvador,San Salvador,North America,21041,13.6989939,-89.1914249,_2020,6292731
208,Greenland,Nuuk,North America,2166086,64.1766835,-51.7359356,_2020,56026
193,Grenada,Saint George's,North America,344,12.0535331,-61.751805,_2020,123663
178,Guadeloupe,Basse-Terre,North America,1628,16.0000778,-61.7333373,_2020,395642
68,Guatemala,Guatemala City,North America,108889,14.6424667,-90.5131361,_2020,17362718
82,Haiti,Port-au-Prince,North America,27750,18.547327,-72.3395928,_2020,11306801
89,Honduras,Tegucigalpa,North America,112492,14.1057433,-87.2040052,_2020,10121763
139,Jamaica,Kingston,North America,10991,17.9712148,-76.7928128,_2020,2820436
180,Martinique,Fort-de-France,North America,1128,14.6027962,-61.0676724,_2020,370391
10,Mexico,Mexico City,North America,1964375,19.4326296,-99.1331785,_2020,125998302
230,Montserrat,Brades,North America,102,16.7890601,-62.208731,_2020,4500
106,Nicaragua,Managua,North America,130373,12.1544035,-86.2737642,_2020,6755895
128,Panama,Panama City,North America,75417,30.1586518,-85.6602936,_2020,4294396
136,Puerto Rico,San Juan,North America,8870,18.465299,-66.116666,_2020,3271564
228,Saint Barthelemy,Gustavia,North America,21,17.8957043,-62.8508372,_2020,10681
190,Saint Lucia,Castries,North America,616,43.6779101,3.9868904,_2020,179237
220,Saint Martin,Marigot,North America,53,18.0668544,-63.0848869,_2020,32552
214,Sint Maarten,Philipsburg,North America,34,18.0250713,-63.0483073,_2020,43621
153,Trinidad and Tobago,Port-of-Spain,North America,5130,10.6572678,-61.5180173,_2020,1518147
3,United States,"Washington, D.C.",North America,9372610,38.8950368,-77.0365427,_2020,335942003
33,Argentina,Buenos Aires,South America,2780400,-34.6037181,-58.38153,_2020,45036032
80,Bolivia,Sucre,South America,1098581,-19.0477251,-65.2594306,_2020,11936162
7,Brazil,Brasilia,South America,8515767,-10.3333333,-53.2,_2020,213196304
65,Chile,Santiago,South America,756102,9.8694792,-83.7980749,_2020,19300315
28,Colombia,Bogota,South America,1141748,4.6529539,-74.0835643,_2020,50930662
67,Ecuador,Quito,South America,276841,-0.2201641,-78.5123274,_2020,17588595
231,Falkland Islands,Stanley,South America,12173,-51.6930616,-57.856525,_2020,3747
184,French Guiana,Cayenne,South America,83534,4.9371544,-52.3258736,_2020,290969
164,Guyana,Georgetown,South America,214969,6.8137426,-58.1624465,_2020,797202
109,Paraguay,Asunción,South America,406752,-25.2800459,-57.6343814,_2020,6618695
44,Peru,Lima,South America,1285216,-12.0621065,-77.0365256,_2020,33304756
170,Suriname,Paramaribo,South America,163820,5.8241764499999995,-55.16628130970069,_2020,607065
133,Uruguay,Montevideo,South America,181034,-34.9058916,-56.1913095,_2020,3429086
51,Venezuela,Caracas,South America,916445,10.5060934,-66.9146008,_2020,28490453
36,Afghanistan,Kabul,Asia,652230,34.5260109,69.1776838,_2023,42239854
140,Armenia,Yerevan,Asia,29743,40.1777112,44.5126233,_2023,2777970
91,Azerbaijan,Baku,Asia,86600,40.3755885,49.8328009,_2023,10412651
154,Bahrain,Manama,Asia,765,26.2235041,50.5822436,_2023,1485509
8,Bangladesh,Dhaka,Asia,147570,23.7644025,90.389015,_2023,172954319
165,Bhutan,Thimphu,Asia,38394,27.4781469,89.62627973726109,_2023,787424
175,Brunei,Bandar Seri Begawan,Asia,5765,4.8895453,114.9417574,_2023,452524
73,Cambodia,Phnom Penh,Asia,181035,11.568271,104.9224426,_2023,16944826
1,China,Beijing,Asia,9706961,39.9057136,116.3912972,_2023,1425671352
131,Georgia,Tbilisi,Asia,69700,41.6934591,44.8014495,_2023,3728282
104,Hong Kong,Hong Kong,Asia,1104,22.350627,114.1849161,_2023,7491609
2,India,New Delhi,Asia,3287590,28.6138954,77.2090057,_2023,1428627663
4,Indonesia,Jakarta,Asia,1904569,-6.175247,106.8270488,_2023,277534122
17,Iran,Tehran,Asia,1648195,35.6892523,51.3896004,_2023,89172767
35,Iraq,Baghdad,Asia,438317,33.3061701,44.3872213,_2023,45504560
98,Israel,Jerusalem,Asia,20770,31.78847185,35.21879441094499,_2023,9174520
11,Japan,Tokyo,Asia,377930,35.6821936,139.762221,_2023,123294513
83,Jordan,Amman,Asia,89342,31.9515694,35.9239625,_2023,11337052
66,Kazakhstan,Nursultan,Asia,2724900,51.1282205,71.4306682,_2023,19606633
129,Kuwait,Kuwait City,Asia,17818,29.3796532,47.9734174,_2023,4310108
110,Kyrgyzstan,Bishkek,Asia,199951,42.8777895,74.6066926,_2023,6735347
103,Laos,Vientiane,Asia,236800,17.9640988,102.6133707,_2023,7633779
119,Lebanon,Beirut,Asia,10452,33.8959203,35.47843,_2023,5353930
45,Malaysia,Kuala Lumpur,Asia,330803,3.1516964,101.6942371,_2023,34308525
174,Maldives,Malé,Asia,300,46.0726871,9.1668764,_2023,521021
134,Mongolia,Ulaanbaatar,Asia,1564110,47.94093275,106.91795035225584,_2023,3447157
26,Myanmar,Nay Pyi Taw,Asia,676578,19.7540045,96.1344976,_2023,54577997
49,Nepal,Kathmandu,Asia,147181,27.708317,85.3205817,_2023,30896590
56,North Korea,Pyongyang,Asia,120538,39.0167979,125.7473609,_2023,26160821
127,Oman,Muscat,Asia,309500,23.5882019,58.3829448,_2023,4644384
5,Pakistan,Islamabad,Asia,881912,33.6938118,73.0651511,_2023,240485658
13,Philippines,Manila,Asia,342353,14.5906346,120.9799964,_2023,117337368
143,Qatar,Doha,Asia,11586,25.2856329,51.5264162,_2023,2716391
41,Saudi Arabia,Riyadh,Asia,2149690,24.638916,46.7160104,_2023,36947025
113,Singapore,Singapore,Asia,710,1.357107,103.8194992,_2023,6014723
29,South Korea,Seoul,Asia,100210,37.5666791,126.9782914,_2023,51784059
61,Sri Lanka,Colombo,Asia,65610,6.9388614,79.8542005,_2023,21893579
60,Syria,Damascus,Asia,185180,33.5130695,36.3095814,_2023,23227014
57,Taiwan,Taipei,Asia,36193,25.0375198,121.5636796,_2023,23923276
95,Tajikistan,Dushanbe,Asia,143100,38.5762709,68.7863573,_2023,10143543
20,Thailand,Bangkok,Asia,513120,13.8245796,100.6224463,_2023,71801279
155,Timor-Leste,Dili,Asia,14874,-8.5536809,125.5784093,_2023,1360596
18,Turkey,Ankara,Asia,783562,39.9207759,32.8540497,_2023,85816199
111,Turkmenistan,Ashgabat,Asia,488100,37.9404648,58.3823487,_2023,6516100
97,United Arab Emirates,Abu Dhabi,Asia,83600,24.4538352,54.3774014,_2023,9516871
